,user_id,status_id,created_at,screen_name,text,Drought
886,602351816,1.40E+18,1622585583,CITYSEM,"Registration Now Open for 
Summer Day Camp 
(Grades  K-8th) 

Call (626) 579-2043 for more information https://t.co/JEMtckZ5kN",0
887,17369233,8.55E+17,1492615639,LVMWD,@nickerberger Thanks for the RT :),0
888,836157254,9.46E+17,1514327360,HiDesertH2O,#trafficalert: Sewer Project Road Closures for December 26-29 https://t.co/WGiUEMw9Y2 https://t.co/IO8wPMTOkP,0
889,39857211,1.06E+17,1314029320,CityofRedlands,A warming trend will occur over the region through this weekend. http://t.co/N43I2pF,0
890,16262993,2018844212,1244050559,LongBeachWater,@LPAWater @WillemPenn @LindaJosey Thanks for the RTs,0
891,17369233,9.07E+17,1505159143,LVMWD,"Rising sea levels have an effect on infrastructure, seawater intrusion and water quality. #CAWater #ClimateChange https://t.co/qGiWUbKnH8",0
892,39857211,8.08E+17,1481577181,CityofRedlands,#DrawRedlandsFuture Tomorrow is last community forum to learn about drawing district maps for 2018 election @ Moore Middle School @ 6 pm,0
894,39857211,7.94E+17,1478206741,CityofRedlands,"Help draw Redlands' future. Election district info forums scheduled Nov. 10, Dec. 1 &amp; Dec. 13 @ Cope, Clement &amp; Moore middle schools https://t.co/VTdjXaveOI",0
895,17369233,7.76E+17,1473794701,LVMWD,LOW water use plant-of-the-week: Pacific Sedum Stonecrop. More garden ideas at https://t.co/WqC8Rfy60i https://t.co/eznnqWt4Tk,0
896,602351816,1.45E+18,1635447540,CITYSEM,The Valle Lindo School District Board presented plaques of appreciation to the  South El Monte City Council for the City’s support of the students and families of the district. https://t.co/oRmQKw0QMf,0
897,7.42E+17,9.90E+17,1524788133,CityofMadera,"#ICYMI: MUSD officially broke ground on their new high school Tuesday. Matilda Torres High School, named after former Madera Unified educator and counselor, will be completed in 2020 and accommodate upwards of 2,000 students! https://t.co/FTykSqqlAs
#MaderaProud #WeBelieve",0
898,130282081,1.64E+17,1328024464,ElsinoreEddie,"Water Tip Tuesday: Compost dryer lint, tea bags and paper! Join us this weekend for the FREE composting workshop! http://t.co/4GJi8OE2",1
899,602351816,1.45E+18,1635290835,CITYSEM,"Don’t click on direct message links claiming to need your verification to issue a refund, stimulus payment or any benefit  from the #IRS. This is a scam that could infect your device. https://t.co/VIwGwaA9Gd https://t.co/vEiw7h3VCP",0
900,921026940,2.97E+17,1359672760,AlamedaCountyWD,Some Fremont customers may be experiencing slight water discoloration. Your #water remains safe to drink. See http://t.co/HssUZbVi for info.,0
901,1183996111,1.11E+18,1552935109,RowlandWater,DYK…10% of homes have water leaks that waste 90 gallons or more per day? That’s why this month @SweetwaterAuth is asking all customers to be leak detectives! Customers who find &amp; fix a leak during March can get up to $75 for making the repair. https://t.co/2wkEC5h8Wi #FixaLeak https://t.co/VIzpCURaIN,1
902,2327619312,4.39E+17,1393439412,DWAwater,Committed to coverage! @CRFlicker gets a shot of a new toilet from inside a shower at @HiltonPSprings #OldToiletsG2G http://t.co/DoEnsOVABj,0
903,921026940,8.50E+17,1491518620,AlamedaCountyWD,Coming to the Sunol Wildflower Festival? Download the day's schedule here. Sun. Apr. 9 https://t.co/T2ofL4z9x6,0
904,2327619312,4.97E+17,1407270959,DWAwater,@SamanthaCortese @KESQ Customer can also learn more by visiting http://t.co/J9SRS7pIcs,0
905,921026940,8.48E+17,1490993630,AlamedaCountyWD,We’re finding ways to make Fremont a safer #community thanks to the City's #VisionZero 2020 plan and efforts #StateoftheCity,0
906,921026940,1.34E+18,1608147376,AlamedaCountyWD,"@PPICWater interviewed Robert Shaver, ACWD's General Manager and Board Chair of California Urban Water Agencies, about the issue of water affordability and solutions. #ACWDcares🚰👍
@Fremont_CA @UnionCityCA_Gov @ACWAWater @CA_DWR @awwa @CASA_CleanWater @ #ACWDcares🚰👍 https://t.co/wsIc2XY8gN",0
907,106542303,1.19E+18,1573686491,SweetwaterAuth,"Excited to begin using these new task cards with our @CVESDNews students. Each task card contains a category, description of that category, a problem that needs to be solved, and an engineering challenge for students to take on. #HSLearns https://t.co/zPhJ5RkI8z",0
908,305260616,9.69E+17,1519752719,venturawaterCA,Join Us March 22 for the Water: Take 1 Film Festival -  Featuring short films that tell the story of innovative... https://t.co/UX3a34ur1U,0
909,59612785,7.27E+17,1462232920,YLWD,Broken valve: Service interruption: San Antonio/Casino Ridge. Crews on scene. Repairs underway.,0
910,305260616,7.93E+17,1477937801,venturawaterCA,The conversation continues on desalination in Southern California. https://t.co/HpDQgVFrpi,0
911,16262993,5.28E+17,1414828343,LongBeachWater,The glorious sound of rain! http://t.co/tOprZeXugK,1
912,2327619312,1.06E+18,1541437260,DWAwater,Replace grass with water efficient desert landscaping. It’s the top thing you can do to save water. If you only walk on the grass to mow it – it may be time for a change. #WaterSavingTips https://t.co/FKyMeBhl4O,1
913,1183996111,9.09E+17,1505502367,RowlandWater,"Fixing leaks can have a big impact💧A small leak can waste up to 10,000 gallons of water per year. That’s equal to 270 full loads of laundry! https://t.co/rM9bGLAxCk",1
914,921026940,1.49E+18,1643385721,AlamedaCountyWD,"Just like Quarry Lakes, Kaiser Pond in Fremont is left over from gravel quarry operations. It’s also where we divert Alameda Creek water so that it can percolate into the groundwater, which we use as storage.  Improvements to the diversion pipe will be made in 2023. https://t.co/T3zL4twX98",0
915,41149912,1.35E+18,1610416621,IRWDnews,"Extra water due to wildfires? IRWD customers, if you exceeded your water budget and received a higher than usual water bill due to firefighting efforts during recent wildfires, please contact Customer Service @ https://t.co/uwW9oLRJLM. You might be eligible for a bill adjustment. https://t.co/tP0xh2Z6Kb",0
916,33681341,1.25E+18,1586480972,CityofSunnyvale,"Are you a small business seeking more information? 

Join this Virtual Townhall via Zoom: https://t.co/8hCBhc2ynl

@SBDCSiliconVly @SunnyvaleDwtn https://t.co/1aLTL7l1wT",0
917,2281087598,1.48E+18,1642178187,PlacerWater,"This Friday, goats will be grazing 176 acres of the Auburn Shaded Fuel Break! 1) to thin lower vegetation layers, 2) reduce ladder fuels, and 3) create space for firefighting  access. No significant changes in recreational trail or land use is expected. 

https://t.co/XfVL06GD8U https://t.co/iN1W6RKXm1",0
918,2513996370,7.18E+17,1460056024,CCWDnews,Thanks to myMotherLode for the coverage of CCWD's Reach 3A Transmission Pipeline replacement project. https://t.co/Ei7gISPAKh,0
919,2726510880,1.33E+18,1605832280,PalmdaleH2O,"It’s World Toilet Day! Did you know that older toilets use an average of 5-7 gallons of water per flush? Newer toilets only use 1.6 gallons. PWD offers $100 rebates on low-flow toilets for its customers &amp; current account holders. For more info, visit https://t.co/5SNxcUrpr8. #PWD https://t.co/MEh2TgPYZw",0
920,161468853,1.41E+18,1624933733,COGWaterPower,Power has been restored to the customers in Citrus Grove / Downtown #MyGlendale,0
921,305260616,1.25E+18,1585764054,venturawaterCA,"Our wastewater operators and collections staff are working to keep things flowing! As wastewater enters the treatment plant at the ""Headworks"", proper screening and debris removal is vital to the overall wastewater treatment process! Help us out by only flushing toilet paper! https://t.co/n8vMnNitHB",0
922,41149912,1.18E+18,1570116302,IRWDnews,"The #ValueWater campaign launches this month: Imagine a Day Without Water is an opportunity to share why water is important to you, your business, your community https://t.co/anbxHAMtrN",0
923,17369233,1.09E+18,1549145276,LVMWD,FLASH FLOOD WARNING continues through 3pm https://t.co/otY3PfyAke,0
924,130282081,9.46E+17,1514395091,ElsinoreEddie,Are you and your family ready if an emergency occurs? Be prepared with Ready Eddie! Learn how to stage your home... https://t.co/UuYptyTd4E,0
925,33681341,2.98E+17,1359958629,CityofSunnyvale,"Approximately 130 vehicles screened so far. Of those, approximately 15 drivers have been evaluated. http://t.co/JvHFo0M7",0
927,2530661071,8.38E+17,1488585396,CityofVallejo,City Manager's Bi-Weekly Report https://t.co/kpnI8i85NW https://t.co/IQLSrzJoan,0
929,385115091,8.91E+17,1501273510,tdpud,FREE!!  Exchange you high flush toilet with a low flow toilet and SAVE MONEY &amp; WATER!  Contact 530-587-3896.   #www.tdpud.org https://t.co/7fZ4YijVsh,0
930,2334768636,9.83E+17,1523205491,vallecitoswater,"Stop by our booth at today's Spring Festival and pick up your free succulent, while supplies last. See you there! https://t.co/NSVuk5KnMw",0
931,34303800,3.98E+17,1383768894,PRCity,Press Release-  Residential Structure Fire - 235 San Augustine Rd http://t.co/OBWivKUNLH,0
933,602351816,1.40E+18,1623262686,CITYSEM,"4th of July Fireworks Show 
Sunday, July 4th from 7-9:30 pm 
 @ New Temple Park  
*Must pre-register for seating
Registration begins Monday, June 14th 
See flyer or call (626) 579-2043 for info https://t.co/OSbgV9ZX1F",0
934,245885568,1.33E+18,1605054827,OtayWater,Happy 245th birthday to the U.S. Marine Corps! We honor those who serve and commit to our nation &amp; send a special shout out to our marine veterans in the water industry who bring the same commitment to #Work4Water!🇺🇸💦 #Vets4Water #HappyBirthdayMarines https://t.co/sAat0FYhDf,0
936,2334768636,1.58E+18,1665681806,vallecitoswater,Shower better with WaterSense! Swap out your old showerhead with a WaterSense labeled model and save water and energy every time you wash up. #ShowerBetter https://t.co/B1qWFfdLKs https://t.co/s0mtyCsGZB,0
937,2530661071,1.41E+18,1624346239,CityofVallejo,"Structure Fire
XX Gloria Ct // South Vallejo
Vallejo Fire En Route 

#GloriaCommand",0
938,932945646,1.38E+18,1618966371,PAUtilities,"This Saturday, attend the Drive Clean-A-Thon webinar to learn how to save time, money, and the planet by making your next vehicle electric. Register for free at https://t.co/DhijcLrdX6 https://t.co/MaRDFFNVZa",0
939,24053573,2.25E+17,1342473548,CCWD,We had a great time at the reopening of Los Vaqueros' north side on Saturday. We had a fine crowd of people. http://t.co/vP6ROmco,0
940,161468853,1.25E+18,1587599423,COGWaterPower,"Today is the 50th anniversary of Earth Day. To honor this historical day, here are some environmental actions we can do to celebrate the day: https://t.co/HOpsJCCntZ #EarthDay50 #EarthDayAtHome #EarthDay https://t.co/NoxjeduotK",0
941,2281087598,1.36E+18,1612909819,PlacerWater,"PCWA takes pride in maintaining its canal system which runs 165 miles, providing untreated water across rural #PlacerCounty. See this graphic for our 2020 achievements, and check back later this week to see our crews in action on some current projects! #canalweek #cawater https://t.co/KsmAPjNZhu",0
942,3299678121,1.49E+18,1644861612,eastvalleywater,"Happy Valentine’s Day from East Valley Water District ❤️. 

#EVWD #WeAreEVWD #WaterUtility#CityofHighland #CityofSanBernardino #ValentinesDay #Love https://t.co/fyqvO4HA2u",0
943,1551505850,7.71E+17,1472742010,SanJuanWtrDist,Planning an appliance purchase this weekend? Check our rebates first to see if you can save more. https://t.co/SLhFaTYVzc,0
944,632240551,4.85E+17,1404411181,MammothWater,"MCWD water quality was excellent in 2013. Report available at http://t.co/PKjncb76ws, our office and local library.",0
945,2530661071,1.30E+18,1598997594,CityofVallejo,"Illegal dumping update: https://t.co/qYMmopomwK

#vallejo #cityofvallejo #css #vpd #vallejopublicworks #vpw #illegaldumping https://t.co/YlJ61pNCbY",0
946,2327619312,8.47E+17,1490892671,DWAwater,Watch @KESQ's noon newscast to learn more about our newest conservation program.  https://t.co/sDj2tnveLv https://t.co/bJjD71YYZF,0
947,245885568,1.52E+18,1651514786,OtayWater,"It’s #PublicServiceRecognitionWeek! We're grateful for the hardworking water &amp; wastewater professionals in San Diego County. Without the dedication of these public servants, we could not accomplish our mission of providing safe and reliable water supplies to the San Diego region. https://t.co/c6hPTLT51v",0
948,1183996111,1.17E+18,1567094797,RowlandWater,"In observance of Labor Day, our office will be closed next Monday, September 2nd. If payments need to be made during that time you can do so by calling (855) 288-0679, using our night drop box or by visiting https://t.co/8fcMIo51aX  #DiscoverRWD #LaborDay2019 https://t.co/FqQNMz1WBj",0
949,2334768636,1.05E+18,1538760545,vallecitoswater,"Stop by our blood drive this Tuesday, from 7:30 - 12:30 p.m. at Vallecitos offices, 201 Vallecitos de Oro in San Marcos. The blood mobile will be here early, so you can stop by before work and help #savealife. https://t.co/ZOEC3KMxxZ",0
950,16262993,8.18E+17,1483804806,LongBeachWater,It’s #EasierThanYouThink. Turn them off during the wet season! https://t.co/QNusezIz43,0
951,33681341,1.16E+18,1565887990,CityofSunnyvale,"After a busy morning, City Hall was a bit tired but had a great time exploring! #CityHallSelfieDay https://t.co/Os32VtOXdm",0
952,2530661071,8.48E+17,1490919117,CityofVallejo,Caltrans performing road maintenance at the bridge toll plaza on eb-80 4/3/17 at 7am. 3 lanes to be closed. Follow @CaltransD4 for info.,0
953,87299172,1.45E+18,1635176855,cityofmartinez,"La Ciudad espera recibir de $ 9millones en fondos de recuperación de la Ley del Plan de Rescate Estadounidense (ARPA). El Consejo tiene un taller el jueves 28 de octubre a las 6:00 p.m. a través de Zoom para discutir las prioridades.

Más información: https://t.co/WAxlbiWX0T https://t.co/1V4gwoM3Bf",0
954,1205839339,1.05E+18,1539272118,sbcitywater,Not only is the water that comes from your tap less costly - it's better for the environment too! Learn more by reading this article. https://t.co/RW7nf2KeBZ,0
955,358288934,4.59E+17,1398181947,SantaCruzWater,We had a great turnout at last night's Water Rationing 101 meeting at the Live Oak Grange. Thanks for everyone... http://t.co/uzKXI2nuKp,1
956,3299678121,1.40E+18,1623696003,eastvalleywater,"EVWD takes a proactive role in maintaining 300 miles of water mains to ensure water is available when you need it.
.
.
.
.
.
.
#EVWD #WeAreEVWD #Water #WaterNeverQuits #WaterUtility #Service #SouthernCalifornia #Health #Essential #Maintenance #Cityofhighland https://t.co/C49XcNyQ1N",0
957,41149912,9.34E+17,1511458863,IRWDnews,Do you live in the Santa Ana River Watershed? Not sure? Check out the map. https://t.co/3jmM33dJyn #santaanariver #socal,0
958,2334768636,1.57E+18,1663202676,vallecitoswater,Prepare to be inspired by the winners of the @vallecitoswater Landscape Makeover contest in a special video tour - Guest appearance by @designwithlaura!  https://t.co/ZwmLK5crEh @sdcwa,0
959,41149912,1.54E+18,1655143631,IRWDnews,"Looking to lure more birds, bees and butterflies to your yard? IRWD is offering  a new video series to get you started! Watch The Shed Show at https://t.co/WgqjA7fqbp #pollinatorgarden #savewater https://t.co/3pcxCdG0qT",0
960,2726510880,7.12E+17,1458602804,PalmdaleH2O,Free rain barrels? We got them. Register for one of these events to claim yours today: https://t.co/yLE4txjRwB https://t.co/ViXlT5TNQm,0
961,17369233,1.40E+18,1623094580,LVMWD,LVMWD HQ is back to normal hours for in-person service!  Customer Service is available Monday – Friday 8:00 a.m. – 5:00 p.m.  Customers who need assistance from the Planning or Technical Services department are encouraged to make an appointment at https://t.co/uS3p4QG0O3 https://t.co/LiL0HL2Ege,0
962,87299172,1.32E+18,1604541733,cityofmartinez,"Click below to view the updated @cityofmartinez Outdoor Program hours and street closures, as well as a list of participating businesses and other key Program updates.  https://t.co/wPGjUyOVu3",0
963,921026940,6.34E+17,1440088834,AlamedaCountyWD,"Legal and Legislative Committee Meeting: Event date: August 25, 2015 Event Time: 03:30 PM - 11:59 PM Location:… http://t.co/KLolcGedzg",0
964,932945646,4.21E+17,1389313214,PAUtilities,Water service interrupted 2:30-3:30pm today on 100 blk of Kingsley due to contractor hitting a pipe.Call 811 B4U dig!http://t.co/AmaapkvtkE,0
965,2334768636,9.48E+17,1514922272,vallecitoswater,"10 things never to put down your garbage disposal for a clog-free 2018... 
https://t.co/pSmyE38ei9. https://t.co/ZbuCpWw2kv",0
966,2334768636,1.50E+18,1646418239,vallecitoswater,Scholarship opportunity from @vallecitoswater! https://t.co/JJF39BpWTI,0
967,2726510880,1.51E+18,1648843229,PalmdaleH2O,"Wish it is an April Fool's joke, but...after 14.5 yrs., Purchasing Tech Frank Gonzales will retire Monday from PWD. We will miss his dedication, loyalty &amp; friendship. We wish him many years of good health &amp; great adventures traveling. #Retirement #PWD https://t.co/CTDkDrbJUY",0
969,836157254,6.19E+17,1436478291,HiDesertH2O,"Checking Your Water Meter for Leaks
 
Your water meter is usually located wherever the water line enters your... http://t.co/G4NCcxdNPb",0
970,2334768636,1.41E+18,1625772927,vallecitoswater,"In next 5 years, about 1,400 water/wastewater jobs are expected to open across San Diego region. These jobs allow veterans to continue serving community by providing safe, sanitary water &amp; ensuring public health &amp; safety. Careers are stable w/good salaries &amp; benefits! 🇺🇸💦",0
971,1551505850,1.10E+18,1551125040,SanJuanWtrDist,"Are you a landscaper or know of one that is looking to be more water efficient? The Qualified Water Efficient Landscaper professional certification provides landscape professionals with 21 hours.

For more information, visit: https://t.co/dytYpXbvBC

#SanJuanWater https://t.co/i9W2vEhA6N",0
972,602351816,1.39E+18,1619646733,CITYSEM,"Low Cost Vaccines Clinics
Sat., May 1st, 15th, &amp; 29th https://t.co/siikJqILAh",0
973,7.46E+17,7.61E+17,1470156407,MarinaCoastH2O,@OximityClimate Thanks for following us!,0
975,34303800,1.24E+18,1585160518,PRCity,"Today is Great American Takeout Day!

For a list of Paso Robles restaurants offering takeout services, please visit: https://t.co/AJHu6M1Mn1

#TheGreatAmericanTakeout #Pasostrong",0
976,245885568,1.40E+18,1622300440,OtayWater,Our Water is Life Student Poster Contest is open to K-12 grade students in our service area. Share your creative skills &amp; illustrate why water is an important resource. Submit your poster by June 18 for a chance to win cool prizes! Contest rules: https://t.co/CBaZ0LvGny https://t.co/qZMoTEvw93,0
977,16262993,1.58E+16,1292608511,LongBeachWater,"Spend Your Money on Gifts, Not Water Bills this Holiday Season

LONG BEACH, CA – The Long Beach Water (cont) http://tl.gd/7i2ol3",0
978,245885568,1.15E+18,1561999001,OtayWater,"It's #SmartIrrigationMonth! 🌱💧July is a peak month for outdoor water use and a great time to improve #irrigation efficiency. For tips to help you save during Smart Irrigation Month, click here: https://t.co/3ZLbK1O7z7 https://t.co/mRCzW9YO4u",1
979,541868731,8.04E+17,1480554009,nccwd,"I posted 6 photos on Facebook in the album ""Water-Wise Garden Contest 2016"" https://t.co/pxX417duoc",0
980,161468853,1.07E+18,1544127360,COGWaterPower,Attend one of our free landscape classes and learn how to be a water-wise gardener! Sign up at https://t.co/5YxQugky7W https://t.co/fQkEt5FY8T,1
981,932945646,3.90E+17,1381884981,PAUtilities,"PG&amp;E working late (6:30pm) on E. Bayshore, so traffic will be slow.Accident on 101 in that area makes it worse! Steer clear if possible!!",0
982,2281087598,1.48E+18,1641077670,PlacerWater,UPDATE: The Boardman Canal breach has been repaired and water deliveries resumed. System should be fully restored by 5pm. Affected communities' water production may be limited due to ongoing power outages. https://t.co/nV9atJ5DNC,0
983,1551505850,6.93E+17,1454097304,SanJuanWtrDist,"Have you seen a water waster? If so, report it! You can remain anonymous. Visit https://t.co/DLhGOwvOus or call (916) 791-2663",1
984,33681341,1.07E+18,1544117281,CityofSunnyvale,Check out this cool @SunnyvaleDPS video showing a night training for fire personnel. #Sunnyvale https://t.co/dboVKsNCp8,0
985,117560494,8.12E+17,1482370080,CityOfLomaLinda,SANTA IS ON HIS WAY! https://t.co/tMA7yIbLao,0
986,921026940,1.38E+18,1618248208,AlamedaCountyWD,"Sign up for our free online Spring Landscape Workshop Series! 🦋🐝🌻
4/21 @ 7 pm registration link: https://t.co/wx0I6CXkZM
5/22 @ 10 am registration link: https://t.co/NWZdBpb5C0
Thanks to our workshop partners Bay Area Water Supply &amp; Conservation Agency (BAWSCA)!
#ACWDcares🚰👍 https://t.co/ThZ38tE3wB",0
987,3070162592,1.55E+18,1658952372,IWVWaterDist,"WaterSmart is helping customers save money. It allows customers to receive alerts for abnormal usage, normally within 24 hours, via text, email, or automated voice calls, depending on customer preference.
To learn more, visit https://t.co/fW1zsPZiKC https://t.co/AfgIOaXdFW",1
988,59612785,4.21E+17,1389216892,YLWD,MEDIA ADVISORY- PLEASE CONSERVE DURING ELEVEN-DAY SHUTDOWN http://t.co/SiqFOBzL5j,0
989,2327619312,8.15E+17,1483055227,DWAwater,Graph by @BenjaminInskeep and @Shahzeen showing water use in homes. The report includes best savings inside &amp; out. https://t.co/0Y6QUpJMHK https://t.co/b3QCNr5a8u,0
990,2334768636,1.39E+18,1619277903,vallecitoswater,"Drought is back in CA, but due to investments made by VWD &amp; our water wholesaler, @SDCWA, our customers are safe from threat of multiyear droughts.  Learn more about why diversification of our region's water supplies matters @ https://t.co/26IH3eJdbb. https://t.co/idCJfaqEl4",1
991,1183996111,1.37E+18,1615335555,RowlandWater,"Our Water Scholar Program is now open. High school seniors, apply for your chance to win a $1,500 college scholarship for next year. 

Apply by April 8th. 
Get all the details 😀 ▶️ https://t.co/jAwgTqXlFR 
#scholarship #scholarshipsearch #college #scholarshiphunter https://t.co/F9K9jVoOvZ",0
992,17369233,8.35E+17,1487958173,LVMWD,A flow continues from LV Reservoir through Three Springs Park to the storm drain. #CAstorm https://t.co/cse4VpNyRC https://t.co/32lnUJ4OgG,0
993,932945646,7.92E+17,1477599079,PAUtilities,Stay up on what's happening in #PaloAlto. Read the Mayor's monthly newsletter.: https://t.co/PAEbsdKi37 https://t.co/9k11JX1Ari,0
994,1551505850,1.20E+18,1575687241,SanJuanWtrDist,"If you haven’t yet already, it’s time to winterize your vegetable garden! Keep your veggies safe and sound during the colder months with these nifty pointers.
https://t.co/JfjyZoVxQA https://t.co/uZMc6CpEim",0
995,1551505850,4.17E+17,1388205883,SanJuanWtrDist,Need help with cutting your water consumption? Visit http://t.co/46YIRdVuYu for water efficiency tips.,1
996,2513996370,7.64E+17,1471040328,CCWDnews,"Board Agenda Board Package

https://t.co/RnSBNT0siv https://t.co/hGTtT9xt1S",0
997,33681341,1.28E+18,1593205921,CityofSunnyvale,"Get tested, Sunnyvale! 

Next week, the @CityofSunnyvale &amp; @HealthySCC are hosting a free COVID-19 testing site at Murphy Park.

ℹ️ https://t.co/7wwcFpKQpa

📍 Murphy Park Bldg, 260 N Sunnyvale Ave.
📅 Tues. Jun 30 – Thurs. Jul 2
⌚ 10 a.m. to 4 p.m. each day https://t.co/F0PzxvcSTf",0
998,39857211,1.55E+18,1657986958,CityofRedlands,"Redlands Cooling Center hours will be available until 3 p.m. today at the Redlands Community Senior Center &amp; Community Center, 111 W. Lugonia Ave. Visit https://t.co/69e9aZfm2w for more information regarding the City of Redlands Cooling Centers. https://t.co/Y4EpmNzZ4l",0
999,87299172,1.45E+18,1633715856,cityofmartinez,"CCWD ofrece a los clientes residenciales Llamadas a Casa de Sabias del Agua, un programa personalizado gratuito que identifica posibles ahorros de agua en su hogar. Las visitas se ofrecen de lunes a viernes y suelen durar 90 minutos. Más: https://t.co/nAMFTVYiAd https://t.co/5s6wQX2EXL",0
1000,358288934,7.54E+17,1468522790,SantaCruzWater,The Water Department is celebrating its hundredth birthday this year -- help us celebrate! https://t.co/bJmXq2D8RU,0
2,921026940,1.49E+18,1644517846,AlamedaCountyWD,"In honor of #BlackHistoryMonth, we are featuring the work of African-American conservationists and contributors to clean water initiatives. We applaud Dr. Lilia A. Abron and her great accomplishments towards environmentalism! https://t.co/I3Nk64bkCk",1
4,2327619312,4.52E+17,1396569281,DWAwater,Do you know why replenishing the aquifer is vital to our communities? Check out our brochure to see how it works! http://t.co/42rFJX2tAf,1
5,921026940,1.46E+18,1637619004,AlamedaCountyWD,"Now is the chance to earn your Qualified Water Efficient Landscaper Training Certification for FREE next month in December! Sign up now: 
Evening Series https://t.co/an5v4ySOTk
Morning Series https://t.co/rhMhLldnYS

#SaveOurWater #cawater https://t.co/cXkI3ib3wL",1
14,39857211,1.29E+18,1597248306,CityofRedlands,Did  you know that tree watering is exempt from the City's day &amp; time watering restrictions? Make sure your trees are getting a healthy drink! #WaterConservationWednesday https://t.co/7c1irb0dpn,1
18,106542303,8.09E+17,1481740028,SweetwaterAuth,News Release: Nation’s Largest Seawater Desalination Plant Marks One-Year Anniversary: https://t.co/o8tYGPvzMm https://t.co/aAHrAHTWAK,1
20,1183996111,8.64E+17,1494864366,RowlandWater,The plant of the week is the Pacific Coast Iris. They are CA Native &amp; can vary in many colors. https://t.co/MwQCS8evlP #RWDConserves https://t.co/shO3vZvHfv,1
24,130282081,8.12E+17,1482520204,ElsinoreEddie,Some tips for saving water during the holidays! Visit https://t.co/QV9LLFln3P for more. https://t.co/K33KYEuYWi,1
31,2726510880,7.74E+17,1473274317,PalmdaleH2O,"Have question? We have answers. Come to our ""Keep our H2O Flowing Town Hall Forum"". https://t.co/5OvkKwDbrc",1
32,16262993,7.31E+17,1463072659,LongBeachWater,Not sure about going “drought tolerant”?Come talk to residents who have done so @ this yr’s free L2G tour. Register: https://t.co/cPS6ocgIsx,1
34,245885568,1.32E+18,1603133272,OtayWater,"Swales are swell! Join the @wcgarden for the free webinar 'That’s Swale! Saving Water With Soil' on Oct. 28 (11am) to learn how to slow, spread, and sink water into your landscape through swales and basins. Details and registration: https://t.co/vWARpnG5wq https://t.co/TlfFeDatUd",1
35,1551505850,1.25E+18,1587578429,SanJuanWtrDist,"Mulch Mayhem is back! Get one free yard of mulch at our drive-thru only event. Bring your trucks and trailers to 9935 Auburn Folsom Rd in Granite Bay, Saturday, May 2 from 8:30 a.m. to noon while supplies last. 

More info: https://t.co/ExjVHNyp51

#sanjuanwater https://t.co/EIWNNEpPAm",1
37,41149912,1.57E+18,1663683002,IRWDnews,"We've partnered up with 15+ cities and water agencies for a free water education and networking event. HOA board members, property managers and professional landscapers are invited!

Register at https://t.co/3t31s1HEC2 https://t.co/mkTxxOFGIq",1
40,245885568,8.90E+17,1501092817,OtayWater,"#SmartIrrigationMonth: A sneaky leak as small as a tip of a ballpoint pen can waste about 6,300 gallons of water per month. https://t.co/p7wzXgWORc",1
41,3299678121,1.46E+18,1636149642,eastvalleywater,"East Valley Water District’s fleet is always ready for action and used to keep the water system flowing. 

#EVWD #EastValleyWaterDistrict #WeAreEVWD #WaterUtility #PublicService #CityofHighland #CityOfSanBernardino #Reliability #HereForYou #WaterMaintenance #RatesAtWork https://t.co/oaOvQefeJ2",1
44,106542303,9.25E+17,1509466761,SweetwaterAuth," @vallecitoswater @OtayWater @helixwater @SweetwaterAuth @PadreDam No tricks - just treats this Halloween, thanks to water! 🎃 https://t.co/wQUxcIkavH",1
45,305260616,6.64E+17,1447095100,venturawaterCA,@brendanorrell World wide short film competition.https://t.co/SYmkF4j0Zq  . Trying to inspire thoughts/actions about water conservation.#WT1,1
46,2726510880,6.75E+17,1449792035,PalmdaleH2O,"Danny Trejo - ""Conservation Enforcer"" - Water Take 1 https://t.co/O4ihu5Im8X",1
48,17369233,9.84E+17,1523374562,LVMWD,"LVMWD and TriunfoSanitationDistrict in the Nation's capital getting #support and talking about #PureWaterProject Las Virgenes-Triunfo.  Turning wastewater into clean, healthy, #drinkingwater #sanitation #recycle #reuse #ReduceReuseRecycle  #innovation https://t.co/gdU0n9w9DU",1
58,59612785,8.50E+17,1491409801,YLWD,#WaterWise Wednesday: Why use potable water in your garden? YLWD customers get a rebate of $35 for rain barrels! https://t.co/Ry2MfWtM8D https://t.co/K3RWgIbyWh,1
68,2726510880,1.04E+18,1536881731,PalmdaleH2O,"Scarecrows, pumpkins &amp; xeriscape? It's all happening at the Fall Festival &amp; Pumpkin Patch 8 am-4:30 pm, Oct. 27-28 at 10148 W. Ave. I, Lancaster. PWD will hold a Water-wise Landscape Conversion class at the Festival from 9 am-noon Oct. 27. Come learn how to convert your  yard! https://t.co/lkUum1qbC6",1
71,2584504255,5.98E+17,1431444041,CityofPismo,"Save Water &amp; get REBATES $$$:
Visit http://t.co/EEb8067O6A for water rebate info &amp; applications! http://t.co/aXOqbOmJCU",1
72,41149912,1.13E+18,1557161462,IRWDnews,"#MondayMotivation Want to learn more about gardening and water efficiency? Visit our events page @ https://t.co/wwRZMs0SKI for a list of our upcoming classes. Our water efficiency team is excited to help you with all your water-related needs, hope to see you at a future workshop! https://t.co/uxz7wgyXyZ",1
73,541868731,6.34E+17,1439959219,nccwd,Recycled water fill station for Pacifica residents from NCCWD: http://t.co/wssvEsevde #pacifica #CAdrought #cawater http://t.co/wiFAhtjwVd,1
