"","screen_name","user_id","status_id","created_at","text","Drought","...1","supplier_name","public_water_system_id","county","hydrologic_region","climate_zone","total_population_served","reference_2014_population","Water System Name","Water System Classification","Water System Ownership","Physical location City","Physical location Zip","Website URL","wdist_id","Website","District Governance Type(special district, for-profit, or city)","Old Twitter handle","Twitter handle"
"2766","PlacerWater",2281087598,1.5217e+18,"5/4/22 4:06","May is #WaterAwarenessMonth and this week is #DrinkingWaterWeek! Every year we put out a Consumer Confidence Report to inform customers of the quality of their drinking water. You can find the report for your service area here: https://t.co/a0U9sxJFoF https://t.co/1ng7n4Sl7t",0,71,"Placer County Water Agency","CA3110005,CA3110025,CA3110006,CA3110024,CA3110040,CA3110050,CA3110124","Placer","Sacramento River",11,111567,95717,NA,NA,NA,NA,NA,NA,"w64","http://www.pcwa.net/","special district","@PlacerWater","@PlacerWater"
"2767","PlacerWater",2281087598,8.75e+17,"1497544680","PPIC op-ed: “Trust but verify” approach better than top-down conservation mandates for improving CA drought response https://t.co/sOoo1lp3z3 https://t.co/fIoWwF2MRz",1,71,"Placer County Water Agency","CA3110005,CA3110025,CA3110006,CA3110024,CA3110040,CA3110050,CA3110124","Placer","Sacramento River",11,111567,95717,NA,NA,NA,NA,NA,NA,"w64","http://www.pcwa.net/","special district","@PlacerWater","@PlacerWater"
"2768","PlacerWater",2281087598,8.9e+17,"1501108304","Alex Ferreira served on #PCWA Board for over 14 years. https://t.co/R8P2pfAzcA",0,71,"Placer County Water Agency","CA3110005,CA3110025,CA3110006,CA3110024,CA3110040,CA3110050,CA3110124","Placer","Sacramento River",11,111567,95717,NA,NA,NA,NA,NA,NA,"w64","http://www.pcwa.net/","special district","@PlacerWater","@PlacerWater"
"2769","PlacerWater",2281087598,1.36e+18,"1612909819","PCWA takes pride in maintaining its canal system which runs 165 miles, providing untreated water across rural #PlacerCounty. See this graphic for our 2020 achievements, and check back later this week to see our crews in action on some current projects! #canalweek #cawater https://t.co/KsmAPjNZhu",0,71,"Placer County Water Agency","CA3110005,CA3110025,CA3110006,CA3110024,CA3110040,CA3110050,CA3110124","Placer","Sacramento River",11,111567,95717,NA,NA,NA,NA,NA,NA,"w64","http://www.pcwa.net/","special district","@PlacerWater","@PlacerWater"
"2770","PlacerWater",2281087598,1.13e+18,"1557350254","PCWA attending and moderating panel related to wildfire. #ACWAConf https://t.co/mB2zljqvu8",0,71,"Placer County Water Agency","CA3110005,CA3110025,CA3110006,CA3110024,CA3110040,CA3110050,CA3110124","Placer","Sacramento River",11,111567,95717,NA,NA,NA,NA,NA,NA,"w64","http://www.pcwa.net/","special district","@PlacerWater","@PlacerWater"
"2771","PlacerWater",2281087598,1.38e+18,"1616784418","Nursery products account for a steady stream of economic activity in Placer County, ranking number 4 of the top 5 crops in 2019. #NationalAgWeek #cawater https://t.co/LyIQ7ERIlH",0,71,"Placer County Water Agency","CA3110005,CA3110025,CA3110006,CA3110024,CA3110040,CA3110050,CA3110124","Placer","Sacramento River",11,111567,95717,NA,NA,NA,NA,NA,NA,"w64","http://www.pcwa.net/","special district","@PlacerWater","@PlacerWater"
"2772","PlacerWater",2281087598,8.49744e+17,"4/5/17 22:00","We're #hiring for college summer #internships in Engineering, GIS, HR and Safety! Spend your #summerwithpcwa Apply @ https://t.co/cLZ7SXFC8K https://t.co/hxUZC1b6Nb",0,71,"Placer County Water Agency","CA3110005,CA3110025,CA3110006,CA3110024,CA3110040,CA3110050,CA3110124","Placer","Sacramento River",11,111567,95717,NA,NA,NA,NA,NA,NA,"w64","http://www.pcwa.net/","special district","@PlacerWater","@PlacerWater"
"2773","PlacerWater",2281087598,1.56287e+18,"8/25/22 18:30","Classic cars, a chili cook-off, live music, and conservation tips. It’s all coming together at Hot Chili &amp; Cool Cars on Saturday, September 17th. Stop by the PCWA booth and mention this Twitter post to get a free moisture meter! #WaterWiseWednesday https://t.co/fHS5h2Km9z",0,71,"Placer County Water Agency","CA3110005,CA3110025,CA3110006,CA3110024,CA3110040,CA3110050,CA3110124","Placer","Sacramento River",11,111567,95717,NA,NA,NA,NA,NA,NA,"w64","http://www.pcwa.net/","special district","@PlacerWater","@PlacerWater"
"2774","PlacerWater",2281087598,1.43866e+18,"9/17/21 0:10","Today PCWA Board of Directors honored KMTG for over 62 years of meritorious legal counsel and support, playing an integral role in securing water resources, shaping PCWAs vision, and contributing to the region, which Placer County citizens can continue to enjoy for generations. https://t.co/bMRVp30h5k",0,71,"Placer County Water Agency","CA3110005,CA3110025,CA3110006,CA3110024,CA3110040,CA3110050,CA3110124","Placer","Sacramento River",11,111567,95717,NA,NA,NA,NA,NA,NA,"w64","http://www.pcwa.net/","special district","@PlacerWater","@PlacerWater"
"2775","PlacerWater",2281087598,1.23056e+18,"2/20/20 18:21","Meet Heather K! Not only is she an Associate Engineer, she’s also a mom, inspiring this generation and the next generation of female engineers. #IntroduceAGirlToEngineeringDay #cawater https://t.co/IhZcY9pYkV",0,71,"Placer County Water Agency","CA3110005,CA3110025,CA3110006,CA3110024,CA3110040,CA3110050,CA3110124","Placer","Sacramento River",11,111567,95717,NA,NA,NA,NA,NA,NA,"w64","http://www.pcwa.net/","special district","@PlacerWater","@PlacerWater"
"2776","PlacerWater",2281087598,9.10926e+17,"9/21/17 17:58","Beautiful snowy day at Squaw Valley for annual eastern slope Board meeting. Thanks to host #SquawValley PSD. #cawater https://t.co/qSIM47A8W8",0,71,"Placer County Water Agency","CA3110005,CA3110025,CA3110006,CA3110024,CA3110040,CA3110050,CA3110124","Placer","Sacramento River",11,111567,95717,NA,NA,NA,NA,NA,NA,"w64","http://www.pcwa.net/","special district","@PlacerWater","@PlacerWater"
"2777","PlacerWater",2281087598,1.48e+18,"1641077670","UPDATE: The Boardman Canal breach has been repaired and water deliveries resumed. System should be fully restored by 5pm. Affected communities' water production may be limited due to ongoing power outages. https://t.co/nV9atJ5DNC",0,71,"Placer County Water Agency","CA3110005,CA3110025,CA3110006,CA3110024,CA3110040,CA3110050,CA3110124","Placer","Sacramento River",11,111567,95717,NA,NA,NA,NA,NA,NA,"w64","http://www.pcwa.net/","special district","@PlacerWater","@PlacerWater"
"2778","PlacerWater",2281087598,9.81981e+17,"4/5/18 19:43","See PCWA's snow survey referenced in this Auburn Journal article:
https://t.co/V09Wi4QrlM #cawater #cawx #snowpack https://t.co/6kGhVwBZfB",0,71,"Placer County Water Agency","CA3110005,CA3110025,CA3110006,CA3110024,CA3110040,CA3110050,CA3110124","Placer","Sacramento River",11,111567,95717,NA,NA,NA,NA,NA,NA,"w64","http://www.pcwa.net/","special district","@PlacerWater","@PlacerWater"
"2779","PlacerWater",2281087598,1.0527e+18,"10/17/18 23:30","Dig in and redo your yard this October. PCWA has rebates available to help with the cost. You can receive up to $1 per square foot of lawn for a maximum of $500 for replacing your lawn with a water-efficient landscape. https://t.co/LeDm2bEe4G #cawater https://t.co/rb6ap1Iq39",1,71,"Placer County Water Agency","CA3110005,CA3110025,CA3110006,CA3110024,CA3110040,CA3110050,CA3110124","Placer","Sacramento River",11,111567,95717,NA,NA,NA,NA,NA,NA,"w64","http://www.pcwa.net/","special district","@PlacerWater","@PlacerWater"
"2780","PlacerWater",2281087598,8.25e+17,"1485473588","All this snow, wish we had more NorCal surface water storage to capture it #buildsites #wettestdroughtever (Photo credit SPI) https://t.co/StqFXuROJ9",1,71,"Placer County Water Agency","CA3110005,CA3110025,CA3110006,CA3110024,CA3110040,CA3110050,CA3110124","Placer","Sacramento River",11,111567,95717,NA,NA,NA,NA,NA,NA,"w64","http://www.pcwa.net/","special district","@PlacerWater","@PlacerWater"
"2781","PlacerWater",2281087598,1.42341e+18,"8/5/21 22:32","PCWA is currently working with fire officials to ensure that they continue to have water from our system to protect homes and businesses threatened by the #RiverFire",0,71,"Placer County Water Agency","CA3110005,CA3110025,CA3110006,CA3110024,CA3110040,CA3110050,CA3110124","Placer","Sacramento River",11,111567,95717,NA,NA,NA,NA,NA,NA,"w64","http://www.pcwa.net/","special district","@PlacerWater","@PlacerWater"
"2782","PRCity",34303800,1.46109e+18,"11/17/21 21:36","@93A4Jules The City and the school district are separate entities, so we have no purview over anything that happens within schools.",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2783","PRCity",34303800,8.49753e+17,"4/5/17 22:37","32nd Annual Taco Bell Track Meet this Saturday, April 8 from 8AM - noon!  https://t.co/fwVvGtclwf #PasoRobles #PasoRoblesRecreation https://t.co/chkGNzxi3P",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2784","PRCity",34303800,1.25e+18,"1587056433","La Sala de Comercio de SLO quiere garantizar el acceso a la financieras información. Únase a nosotros mañana para un seminario web en vivo mientras atacamos sus preguntas financieras y operativas.

Register now at https://t.co/GGINWywJep https://t.co/0kQHPZcNoP",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2785","PRCity",34303800,2.91e+17,"1358273163","Press Release-  Volunteers Wanted: Housing Authority Board of Commissioners http://t.co/l1HS5f0u",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2786","PRCity",34303800,7.94225e+17,"11/3/16 17:07","Press Release: City Announces Formation of Community Services Dept. https://t.co/07KWhbYqfZ",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2787","PRCity",34303800,5.25404e+17,"10/23/14 21:50","Planning Commission Agenda for October 28, 2014 http://t.co/HBO0F6x9Y0",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2788","PRCity",34303800,4.23986e+17,"1/17/14 1:12","Join us for a Martin Luther King, Jr. Celebration: Together, Because of the Dream, Our Community Walks As One http://t.co/LHkMMqqoEO",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2789","PRCity",34303800,9.78e+17,"1522090014","Press Release: Police Activities League Co-Hosts Annual Fishing Day in #PasoRobles https://t.co/iJtReqYnyI",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2790","PRCity",34303800,1.24e+18,"1585160518","Today is Great American Takeout Day!

For a list of Paso Robles restaurants offering takeout services, please visit: https://t.co/AJHu6M1Mn1

#TheGreatAmericanTakeout #Pasostrong",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2791","PRCity",34303800,8.78378e+17,"6/23/17 22:22","Planning Commission Meeting on June 27, 2017 has been cancelled. https://t.co/rqWLD6U34q",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2792","PRCity",34303800,1.49e+18,"1643221811","Airport Commission Meeting - January 27, 2022, 6:30 PM  https://t.co/w9LVPDor1i https://t.co/7va7mS9Yto",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2793","PRCity",34303800,4.87291e+17,"7/10/14 17:44","Press Release:  2014 Mid-State Fair Cattle Drive #PasoRobles #CMSF http://t.co/3xBqwexJAi",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2794","PRCity",34303800,5.69994e+17,"2/23/15 22:55","Press Release:  Council Goal Setting - Public Workshop Scheduled http://t.co/enWspg6l8N",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2795","PRCity",34303800,9.59e+17,"1517522294","Cigarette Theft Arrest https://t.co/a4H0GhV07Z via @Nextdoor",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2796","PRCity",34303800,3.3402e+17,"5/13/13 19:00","Employment Opportunity: Administrative Assistant - Community Development http://t.co/WgVXyYeCZb",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2797","PRCity",34303800,1.24587e+17,"10/13/11 20:47","Press Release- Galaxy Juried Art Exhibit *Call for Entries* at the City Library http://t.co/efLL9p0U",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2798","PRCity",34303800,4.75e+17,"1401986145","Press Release:  Vegetation Fire - Salinas Riverbed http://t.co/SaD1iq8QOz",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2799","PRCity",34303800,6.35e+17,"1440184799","Employment Opp: Administrative Assistant I/II - Water/Wastewater Utilities http://t.co/vFefNNXAub #pasoroblesjobs",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2800","PRCity",34303800,9.86e+17,"1523900144","Press Release: Summer Teen Volunteers Needed in the #PasoRoblesLibrary #PasoRobles https://t.co/UoANf2a3r2",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2801","PRCity",34303800,9.40626e+17,"12/12/17 16:55","Press Release: Santa's Sleigh Coming to Paso Robles! https://t.co/xUz9sodTb7",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2802","PRCity",34303800,7.76e+17,"1473813906","Press Release: City Library to Host Citizenship Information Workshop #PasoLibrary https://t.co/NDQ8LqBGSL",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2803","PRCity",34303800,1.24662e+18,"4/5/20 1:46","Funcionarios de salud del condado de SLO informan primera muerte debido a COVID-19.

Los funcionarios instan a todos los residentes a tomar medidas para reducir la propagación del virus.

https://t.co/sthCR0riqv",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2804","PRCity",34303800,4.49e+17,"1395848863","State of the City event draws large crowd - #TopStories - #PasoRobles - http://t.co/vjZmgrgAfm http://t.co/mfysWv7hNo",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2805","PRCity",34303800,1.24e+18,"1584987561","COVID-19 Update: Stay Connected! A Message from Paso Robles Mayor Steve ... https://t.co/bN5UgOenp6 via @YouTube",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2806","PRCity",34303800,1.37e+18,"1614297904","How safe do you think our roads are? The City is in the process of developing a Roadway Safety Plan. Please visit the link to learn about the effort and take the survey! https://t.co/53iyTuisJd https://t.co/oxil1MHIg8",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2807","PRCity",34303800,1.37e+18,"1614296103","City of Paso Robles COVID-19 Update for February 25, 2021. Vaccine info, updated sports guidance and new state financial assistance programs for businesses and individuals. https://t.co/WiTdjw3jQs https://t.co/DKoK1jVjJ3",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2808","PRCity",34303800,1.13422e+18,"5/30/19 21:53","Press Release: Residential Burglary Suspect Arrested #PasoRobles
https://t.co/9qHym6pDAU",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2809","PRCity",34303800,1.52015e+18,"4/29/22 21:05","Sherwood Park workshop, PD Open House,  Weed Abatement deadline and more in the City of Paso Robles Newsletter for May 15, 2022 https://t.co/DF7QbWefZz https://t.co/CLgobgVXgQ",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2810","PRCity",34303800,4.11624e+17,"12/13/13 22:31","Paso Robles City Council Agenda for December 17, 2013 http://t.co/7CffvvjDmq",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2811","PRCity",34303800,5.78949e+17,"3/20/15 16:01","Planning Commission Agenda for March 24, 2015 http://t.co/qKln3QLTHw",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2812","PRCity",34303800,5.12285e+17,"9/17/14 17:01","Employment Opp: Water Conservation and Resource Program Manager http://t.co/xp8VJbDJ9o #pasoroblesjobs",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2813","PRCity",34303800,4.11818e+16,"2/25/11 17:04","Press Release- Residential Structure Fire - Santa Ysabel Avenue http://goo.gl/fb/QpD9m",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2814","PRCity",34303800,1.59e+16,"1292634039","Paso Robles City Council Meeting Agenda for December 21, 2010 http://goo.gl/fb/rMZic",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2815","PRCity",34303800,2.81e+17,"1355851450","Press Release-  New Police Officer http://t.co/ZemTjSkQ",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2816","PRCity",34303800,9.21e+17,"1508345402","Did you receive our survey in the mail? We want to hear from you! #howarewedoing #nationalcitzensurvey #plantyouracorns #pasorobles https://t.co/LhnYJZ8ydx",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2817","PRCity",34303800,1.35272e+18,"1/22/21 20:40","PARKLET SURVEY: Paso Robles City Council recently authorized funds to continue supporting the current parklet program through  June 2021, and is now considering the future of the program. Take the Chamber survey here:  https://t.co/MD8DelGX25 https://t.co/ks7n6wPMtz",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2818","PRCity",34303800,1.33e+18,"1605639716","Livestream the 11/17 City Council meeting starting at 6:30PM. Call 805-865-PASO (7276) to provide public comment during the meeting.  https://t.co/QE9oyDBv0O. Agenda here: https://t.co/HFuGEuVXE3 https://t.co/quHaYNLTmY",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2819","PRCity",34303800,7.71066e+17,"8/31/16 19:23","Employment Opp: Equipment Mechanic in the Public Works Department https://t.co/qJFeNGcVZD #pasojobs",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2820","PRCity",34303800,4.94523e+17,"7/30/14 16:39","Press Release:  Mobile Medical Marijuana Dispensaries on August 5th City Council Agenda http://t.co/DYydVbvTtw",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2821","PRCity",34303800,1.11e+18,"1553793900","Paso Robles is finalizing an update to its noise regulations, the public is invited to provide input on April 9, 2019. More details here: https://t.co/mVlNPQBY5U https://t.co/KCrW4jyCRX",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2822","PRCity",34303800,1.36323e+18,"2/20/21 21:00","Want to watch City Council set their goals for the coming year? Join us starting at 1PM at https://t.co/MmiwK04fGi. Call in at 805.865.7276 to give public comment. https://t.co/wGDKsFd4KB",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2823","PRCity",34303800,1.36e+18,"1613584203","It's the moment you've all been waiting for - Paso Robles Supplemental Sales Tax Oversight Committee Volunteers Wanted. Details here: https://t.co/VLqR0nxmg9 Apply by March 12. https://t.co/XhlXFxBN5I",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2824","PRCity",34303800,1.26e+18,"1588990347","The County has sent a formal attestation to the CA Dept of Public Health. Until it's approved, the County remains under the State's Stay-at-Home Order. Today, the entire state was moved into Stage 2 of the Resilience Roadmap. For details on what may open: https://t.co/a3CcDWmvct",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2825","PRCity",34303800,1.24544e+18,"4/1/20 20:01","Daily #COVID19 Briefings 3:15 PM. March 30 - April 3 Watch live at https://t.co/uNTbeCkwQp or on KCOY/KEYT television.

Informes Diarios Sobre #COVID19 3:15 PM 30 de Marzo Al 3 de Abril Mire en vivo en https://t.co/uNTbeCkwQp o en las estaciones KCOY / KEYT en la televisión.. https://t.co/oc5Ta5JCuF",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2826","PRCity",34303800,8.48e+17,"1490902630","Press Release: Arrest for Criminal Threats https://t.co/bOtGMTR0Fp",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2827","PRCity",34303800,7.95799e+17,"11/8/16 1:25","Press Release: Can Your Fines this Holiday Season - #PasoRoblesLibrary Tradition Continues! https://t.co/bOode4vhAt",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2828","PRCity",34303800,1.56286e+18,"8/25/22 18:02","Find out what Paso Robles Fire and Emergency Services does in addition to fighting fires: https://t.co/lSc4GGmpYg https://t.co/qXOyHAOFRw",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
"2829","PRCity",34303800,1.25e+18,"1586912451","California está brindando una amplia asistencia a pequeñas empresas y empleadores afectados por COVID-19.

- Diferimiento sin intereses del impuesto sobre ventas / uso.
- Programas federales de estímulo para pequeñas empresas

Para más información visite https://t.co/cRrzkRh9gL",0,138,"Paso Robles  City of","CA4010007","San Luis Obispo","Central Coast",4,31221,30450,"PASO ROBLES WATER DEPARTMENT",NA,"Local Government","PASO ROBLES","93446","www.prcity.com",NA,NA,"city",NA,"@PRCity"
